section,emoji_handle,emoji_image,emoji_link
Symbols,back,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/back.png
Symbols,on,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/on.png
Symbols,soon,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/soon.png
Symbols,clock1,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock1.png
Symbols,clock130,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock130.png
Symbols,clock10,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock10.png
Symbols,clock1030,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock1030.png
Symbols,clock11,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock11.png
Symbols,clock1130,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock1130.png
Symbols,clock12,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock12.png
Symbols,clock1230,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock1230.png
Symbols,clock2,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock2.png
Symbols,clock230,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock230.png
Symbols,clock3,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock3.png
Symbols,clock330,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock330.png
Symbols,clock4,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock4.png
Symbols,clock430,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock430.png
Symbols,clock5,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock5.png
Symbols,clock530,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock530.png
Symbols,clock6,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock6.png
Symbols,clock630,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock630.png
Symbols,clock7,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock7.png
Symbols,clock730,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock730.png
Symbols,clock8,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock8.png
Symbols,clock830,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock830.png
Symbols,clock9,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock9.png
Symbols,clock930,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/clock930.png
Symbols,heavy_dollar_sign,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/heavy_dollar_sign.png
Symbols,copyright,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/copyright.png
Symbols,registered,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/registered.png
Symbols,tm,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/tm.png
Symbols,x,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/x.png
Symbols,heavy_exclamation_mark,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/heavy_exclamation_mark.png
Symbols,bangbang,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/bangbang.png
Symbols,interrobang,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/interrobang.png
Symbols,o,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/o.png
Symbols,heavy_multiplication_x,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/heavy_multiplication_x.png
Symbols,heavy_plus_sign,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/heavy_plus_sign.png
Symbols,heavy_minus_sign,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/heavy_minus_sign.png
Symbols,heavy_division_sign,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/heavy_division_sign.png
Symbols,white_flower,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/white_flower.png
Symbols,100,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/100.png
Symbols,heavy_check_mark,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/heavy_check_mark.png
Symbols,ballot_box_with_check,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ballot_box_with_check.png
Symbols,radio_button,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/radio_button.png
Symbols,link,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/link.png
Symbols,curly_loop,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/curly_loop.png
Symbols,wavy_dash,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/wavy_dash.png
Symbols,part_alternation_mark,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/part_alternation_mark.png
Symbols,trident,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/trident.png
Symbols,black_small_square,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/black_small_square.png
Symbols,white_small_square,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/white_small_square.png
Symbols,black_medium_small_square,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/black_medium_small_square.png
Symbols,white_medium_small_square,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/white_medium_small_square.png
Symbols,black_medium_square,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/black_medium_square.png
Symbols,white_medium_square,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/white_medium_square.png
Symbols,black_large_square,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/black_square.png
Symbols,white_large_square,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/white_large_square.png
Symbols,white_check_mark,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/white_check_mark.png
Symbols,black_square_button,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/black_square_button.png
Symbols,white_square_button,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/white_square_button.png
Symbols,black_circle,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/black_circle.png
Symbols,white_circle,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/white_circle.png
Symbols,red_circle,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/red_circle.png
Symbols,large_blue_circle,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/large_blue_circle.png
Symbols,large_blue_diamond,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/large_blue_diamond.png
Symbols,large_orange_diamond,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/large_orange_diamond.png
Symbols,small_blue_diamond,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/small_blue_diamond.png
Symbols,small_orange_diamond,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/small_orange_diamond.png
Symbols,small_red_triangle,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/small_red_triangle.png
Symbols,small_red_triangle_down,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/small_red_triangle_down.png
Symbols,shipit,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/shipit.png
Campfire also supports a few sounds,/play secret,,
Campfire also supports a few sounds,/play trombone,,
Campfire also supports a few sounds,/play crickets,,
Campfire also supports a few sounds,/play rimshot,,
Campfire also supports a few sounds,/play vuvuzela,,
Campfire also supports a few sounds,/play tmyk,,
Campfire also supports a few sounds,/play live,,
Campfire also supports a few sounds,/play drama,,
Campfire also supports a few sounds,/play yeah,,
Campfire also supports a few sounds,/play greatjob,,
Campfire also supports a few sounds,/play pushit,,
Campfire also supports a few sounds,/play nyan,,
Campfire also supports a few sounds,/play tada,,
Campfire also supports a few sounds,/play ohmy,,
Campfire also supports a few sounds,/play bueller,,
Campfire also supports a few sounds,/play ohyeah,,
Campfire also supports a few sounds,/play 56k,,
Campfire also supports a few sounds,/play dangerzone,,
Campfire also supports a few sounds,/play horn,,
Campfire also supports a few sounds,/play horror,,
Campfire also supports a few sounds,/play loggins,,
Campfire also supports a few sounds,/play yodel,,
Campfire also supports a few sounds,/play sax,,
Campfire also supports a few sounds,/play noooo,,
Campfire also supports a few sounds,/play heygirl,,
Campfire also supports a few sounds,/play inconceivable,,
Campfire also supports a few sounds,/play deeper,,
Campfire also supports a few sounds,/play whoomp,,
Campfire also supports a few sounds,/play clowntown,,
Campfire also supports a few sounds,/play what,,
Campfire also supports a few sounds,/play bezos,,
Campfire also supports a few sounds,/play trololo,,
Campfire also supports a few sounds,/play makeitso,,
Campfire also supports a few sounds,/play sexyback,,
Campfire also supports a few sounds,/play bell,,
Campfire also supports a few sounds,/play danielsan,,
Campfire also supports a few sounds,/play greyjoy,,
Campfire also supports a few sounds,/play story,,
Campfire also supports a few sounds,/play dadgummit,,
Campfire also supports a few sounds,/play rollout,,
Campfire also supports a few sounds,/play cottoneyejoe,,
Campfire also supports a few sounds,/play rumble,,
Campfire also supports a few sounds,/play guarantee,,
Campfire also supports a few sounds,/play unix,,
Campfire also supports a few sounds,/play letitgo,,
Campfire also supports a few sounds,/play wups,,
Campfire also supports a few sounds,/play flawless,,
Campfire also supports a few sounds,/play butts,,
